videoId,title,channel,pub_date,counts,likes_count,comment_count,url,comment
zpN7_a5Fzwc,"[#이재명 LIVE] 민주주의의 심장, 호남에서 여는 진짜 대한민국",이재명,2025-04-26T08:39:12Z,129390.0,18450.0,345.0,https://www.youtube.com/watch?v=zpN7_a5Fzwc,오직 이제명 대통령 될때까지 함께 합니다ㅡ 대동단결 대동세상 이제명 대통령 철통경호 부탁드립니다 민주시민들 응원합니다
zpN7_a5Fzwc,"[#이재명 LIVE] 민주주의의 심장, 호남에서 여는 진짜 대한민국",이재명,2025-04-26T08:39:12Z,129390.0,18450.0,345.0,https://www.youtube.com/watch?v=zpN7_a5Fzwc,응원합니다  화이팅
zpN7_a5Fzwc,"[#이재명 LIVE] 민주주의의 심장, 호남에서 여는 진짜 대한민국",이재명,2025-04-26T08:39:12Z,129390.0,18450.0,345.0,https://www.youtube.com/watch?v=zpN7_a5Fzwc,울  이재명 대통령 !!  믿습니다!!  대한민국  일으킬 대통령 .  세계속 대한민국 만드실 대통령  믿습니다!!
zpN7_a5Fzwc,"[#이재명 LIVE] 민주주의의 심장, 호남에서 여는 진짜 대한민국",이재명,2025-04-26T08:39:12Z,129390.0,18450.0,345.0,https://www.youtube.com/watch?v=zpN7_a5Fzwc,좋아요
zpN7_a5Fzwc,"[#이재명 LIVE] 민주주의의 심장, 호남에서 여는 진짜 대한민국",이재명,2025-04-26T08:39:12Z,129390.0,18450.0,345.0,https://www.youtube.com/watch?v=zpN7_a5Fzwc,반드시 승리 합니다 화이팅입니다
tC1UJTgarjo,이재명 대선후보 전남 농업기술원 방문,바하달사TV,2025-04-25T13:09:23Z,195.0,59.0,2.0,https://www.youtube.com/watch?v=tC1UJTgarjo,이재명 대표님이 대통령되시는 그날까지
tC1UJTgarjo,이재명 대선후보 전남 농업기술원 방문,바하달사TV,2025-04-25T13:09:23Z,195.0,59.0,2.0,https://www.youtube.com/watch?v=tC1UJTgarjo,기다리고있는데 언제 오신데요?
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"사랑합니다.
존경합니다.
응원합니다.
살아주셔서 감사합니다."
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,든든합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"지금 가장 중요한 것은, 경호!!!"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,오직 이재명대표님 힘껏응원합니다 건강하세요
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명 대통령 가즈아
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,일잘하는  일꾼 이재명화이팅
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,수고하십니다 응원합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"오직민주당오직이재명
어대명~~"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,건강도 잘 챙기세요~~♡
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명. 후보님. 보기 좋읍니다.  힘내세요
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,우리대표님 빨리 대통령되셔서 경호원 다시뽑으시고 (기존 경호원은 절대안됩니다!!!) 좀더 안전해지시기를바랍니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,대한민국 희망입니다 이재명 대통령 끝까지응원합니다 대한민국 희망
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"쵝오쵝오
이재명"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,곧 된다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명 후보님 대통령님
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,멋지다   우리 대통령  어느 때 보다  얼굴이 편해 보인다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,준비된 대통령 이재명 존경합니다 사랑합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,21대대통렁이재명
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,온사방에서  잼 괴롭히려 득실거림. 한순간도 피습 당하지 않게 철통방어 꼭 당부  다시는 다침 안됨.
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,급이 달라도 너무 달라~절대 대통령감이다~
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"멋~~~지대 재명!!!
씬~~~~난다 재명!!!"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"대통령 포스난다 
이재명 화이팅"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"에휴 너무 힘드시겠어요 
힘내세요 끝까지 응원합니다"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,보고있어도 좋~다=이재명
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,당신이 있어  마음이 맑아집니다.행복합니다!   대한민국에 새일군 이재명님!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명 대통령 후보 님 몸 조심 하시길요
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,우리의 소원은 이재명대통령
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,우리 이재명대통령님 경호 정말 잘 부탁드립니다.
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호 철저히 해라.
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,저한테는 이미 대통령이십니다  항상 경호에 만전을 기하시길   존경합니다   사랑합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호경호!!!!!!!! ㅠㅠㅠㅠㅠㅠㅠ
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,제발 호남좀 발전시켜라.. 부울경발전에 힘쓰지말고.. 부울경은 끝났어.
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명 대한민국을 살릴사람은 살림꾼 이재명 뿐이고 몰빵으로 응원합니다 사랑합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,피곤해보이십니다 건강 잘 챙기시길 바랍니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,황기자 수고가많소
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호철저히!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,어대명 가자 ~! 경호 잘해주세요^^  감사합니다.
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명은보호하라
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,보기만해도 든든합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,호남 당원분들 투표율 제일 낮아요ㅠㅠ 낼까지 제발 투표 많이 해주세요.주위에 투표독려 해주세요!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,세종대왕 정조 이재명🇰🇷
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"올리 이재명 ~~
감사합니다
황기자  감사해요 허허허~~"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,멋지다  이재명
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,사랑합니다~~^^♡♡
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명 후보님. 언제나. 힘내세요 
그래야. 우리도 살지요"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이대표님   경호철저히 하세요   대통령 승리한다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,정말 멋지시네요 벌써 대통령포스 ~~가아즈 대통령
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이번대선은 제발 시장통 돌아댕기지 마시라  그냥 티비토론이나하고 차기정부 완전 구상하고  조각하고  미래설계와 건강챙기시길바람  빨리 투표하고싶다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,압도적 이재명 인기 짱짱 최고의득표 이재명 대선 당선 하세오
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,감사합니다~~응원합니다~~
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"위대한대한민국 최고의 일꾼
항상 건강 잘 챙기세요"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명은 한다~
이재명은 한다.
이재명은 한다."
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,눈 정화된다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,우리 함께...합니다 후보님
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"경호가 너무 걱정입니다
우리나라의 희망 
이재명 후보님을 지켜주시옵소서
호국영령들이여!"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명대통령후보님 
대통령이 되시면 임기동안 내란척결하고 모든게 제자리로돌아갈수있게만 해도 잘하는겁니다
어깨가 너무 무거울거라생각됩니다
최선을다해도 못하는부분도 있을거라생각됩니다
하지만 이재명대통령후보님 믿어 의심치않습니다
지금으로써만해도 정말잘하고계십니다
국민들이 너무많은 기대를 하고있어서 부담이 크실거라는생각이 듭니다
하실수있는 만큼만 해주셔도 존경합니다
이재명화이팅!!!!!
이땅에태어나 이쟁셩후보님 나오셔서 아니 찍을수있어서 너무 행복합니다 
더이상 이재명 대통령님같은분은 나올수없을거라고생각되네요"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"경호 첨부터 끝까지

경호 못하면 끝 다 도루묵"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,6월3일까지 꼭 안전 철저히 부탁 합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,앞으로 대통령이되실분입니다 경호 잘 부닥드림니다  전 대표님 요즘얼굴이 환하셨어 저도기쁨니다 꼭 소원을 이루시길 간절히바람니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호 잘 해주세요~~
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,멋지다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,전국구 대통령 이재명
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명 후보님 지지하고 응원합니다 화이팅입니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,화이팅 힘내세요
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호 확실하게 해줘요
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,얼마나 힘드실까 그래도 견뎌내시고~ 어차피 승리하실거니깐 힘내세요!!!!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,국민들이 믿을것은 오직 이재명뿐이다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"행복합니다.
감사합니다."
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"어대명...
이재명대통령님이 계셔서
안심입니다..."
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"경호 좀 잘 부탁 드려요!!
지지자 여러분도 신체 접촉 자제 합시다요^^
소중한 이잼  대통령 될때까지"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,와 우리광주오셨다 환영합니다   진짜 대한민국 이끄실분
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,내고향 나주다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"경호철저히!!!
부탁합니다 ~~~"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명대표님 건강하셔야합니다 
일정이 빡빡하셔서 피곤해보입니다
응원합니다"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"저희 고향에 가셨군요 ㅎㅎ 
권리당원 투표 완료!!!!!!!!!!!!
이재명은 대통령 깜이다!!!!!!!"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"쉿 지금은 이재명시대
국민과함께 새희망의
청와대를 열어가요"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호 강화하길바랍니다 다다음달 대통련님
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,나의 이재명
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,신뢰 100점
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명후보님 건강잘챙기세요~
먼 여정입니다...
조금만 국민을위해 힘내주시고
경호 철저히 부탁드립다
반드시 대통령되셔서 
이 썩어빠진 나라 정리좀해주세요..!!"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명!이재명!이재명! 이재명!이재명!
될때까지 외치고 달릴동안 응원한다."
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호 조심조심
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"이재명 대통령
오늘 피곤해 보이십니다
오늘은 일정을 줄이시고
휴식을 취하시고  충전좀
하셨으면 합니다
이재명 대통령"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,카리스마 진짜 멋짐
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,안전 안전 안전하게 부탁드립니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"농업중요해요
이런정책응원"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명 대표를 지지하고 응원하시는 모든 분들께 늘 따뜻한 존경의 마음을 전합니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,배경음악이 정말 울 이대통령 주제곡인듯요
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"일생이 복되시고 
우리 대한민국을 바로 일으켜 달리는 강한 나라가 되고 국민들의 삶의 질이 더 나아지는 정치를 하소서."
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,경호잘부탁합니다 악수 좀 자제합시다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이정도의 카리스마가 있어야 대통령이지!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,세계에서 가장 아름다운 세상 을 위해서 최선을 다할수 있는 사람..이재명 입니다
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,자나깨나 경호철저!!!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,품격이 날로 날로...오지다!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"어대명 파이팅!!!!!
김영록 도지사님도  파이팅 입니다"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,이재명대통령 경호철저 경호철저 경호철저
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,"우리 나주에서 표 마니 찍어야 합니다 !
재명 ㅡ 파이팅 !"
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,철통같은 경호 부탁합니다!!!!!
0Cn60NZIees,이재명 대통령(진) 나주도착!농업기술원 입장ㅎ,황기자,2025-04-25T12:07:49Z,248707.0,15282.0,367.0,https://www.youtube.com/watch?v=0Cn60NZIees,지금 우리나라의희망은 오직 한사람  이재명 뿐이다
